set	lib_id	repscores_woX	G1_cells	IQR_filter	out_5_95_rep	Man_filter
d3	CBMS1_Day3Diff_ESC_single_55perS_06	0.642365233911185	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_55perS_09	0.671045039541119	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_55perS_05	0.684294545207527	NA	1	NA	NA
d3	CBMS1_Day3Diff_ESC_single_55perS_08	0.70082717472371	NA	1	NA	NA
d3	CBMS1_Day3Diff_ESC_single_65perS_07	0.749141244090739	NA	1	NA	NA
d3	CBMS1_Day3Diff_ESC_single_55perS_02	0.76400270910938	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_65perS_08	0.773203923032545	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_75perS_01	0.791673729531817	NA	1	NA	NA
d3	CBMS1_Day3Diff_ESC_single_55perS_03	0.812275103537239	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_65perS_05	0.828811084320983	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_65perS_04	0.855327966303203	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_75perS_10	0.857487594317178	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_75perS_04	0.865282685512368	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_65perS_01	0.927939876215738	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_75perS_08	0.931605618474305	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_75perS_03	0.936779459275633	NA	NA	NA	NA
d3	CBMS1_Day3Diff_ESC_single_75perS_07	0.965833219784712	NA	NA	1	NA
d3	CBMS1_Day3Diff_ESC_single_75perS_02	0.968010606472668	NA	NA	1	NA
d3	CBMS1_Day3Diff_ESC_single_65perS_03	0.975036560895147	NA	NA	1	NA
d3	CBMS1_Day3Diff_ESC_single_75perS_05	0.993641956215417	NA	NA	1	NA
d3	CBMS1_Day3Diff_ESC_single_65perS_09	0.994960844399047	NA	NA	1	NA
d3	CBMS1_Day3Diff_ESC_single_75perS_06	0.997616777883699	NA	NA	1	NA
d3	CBMS1_Day3Diff_ESC_single_65perS_06	0.999625161861923	NA	NA	1	NA
d4	CBMS1_Day4Diff_ESC_single_35perS_03	0.00027602523659306	NA	NA	1	NA
d4	CBMS1_Day4Diff_ESC_single_45perS_02	0.00109541436881469	NA	NA	1	NA
d4	CBMS1_Day4Diff_ESC_single_25perS_05	0.00158057573311811	NA	NA	1	NA
d4	CBMS1_Day4Diff_ESC_single_25perS_06	0.0248912273601133	NA	NA	1	NA
d4	CBMS1_Day4Diff_ESC_single_25perS_07	0.063554044501296	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_25perS_10	0.0659181821237689	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_25perS_01	0.0721435380634618	NA	1	NA	NA
d4	CBMS1_Day4Diff_ESC_single_25perS_08	0.0948562225279334	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_35perS_08	0.134481716530674	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_25perS_02	0.150319327731092	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_35perS_04	0.200080759135877	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_25perS_04	0.210367185137904	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_25perS_03	0.2282331634022	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_65perS_04	0.229955680902498	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_35perS_06	0.284720822414836	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_35perS_01	0.327496561671866	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_35perS_02	0.360331911176807	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_55perS_03	0.372676018524733	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_45perS_06	0.419497933259401	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_55perS_06	0.427056415075343	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_25perS_11	0.439544951172858	NA	1	NA	NA
d4	CBMS1_Day4Diff_ESC_single_65perS_08	0.446673600161036	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_25perS_09	0.466700201207243	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_35perS_07	0.4846430129905	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_35perS_05	0.488920225624496	NA	1	NA	NA
d4	CBMS1_Day4Diff_ESC_single_45perS_04	0.498289623717218	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_45perS_05	0.511044715993017	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_45perS_03	0.540853658536585	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_45perS_07	0.551772763900081	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_55perS_01	0.567868896500772	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_55perS_05	0.575067968986003	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_65perS_01	0.625873886223441	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_55perS_08	0.627575330514731	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_45perS_01	0.641232132071673	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_55perS_04	0.641567680021475	NA	1	NA	NA
d4	CBMS1_Day4Diff_ESC_single_65perS_03	0.656709898528325	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_65perS_05	0.775661055673151	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_65perS_06	0.815568942886952	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_65perS_02	0.827045187300521	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_65perS_09	0.866877915049667	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_75perS_05	0.871892797319933	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_55perS_07	0.878710629591118	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_75perS_04	0.880866789853855	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_75perS_06	0.890832773673606	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_75perS_03	0.908120088656055	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_75perS_02	0.919476345130077	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_75perS_01	0.924862286712347	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_75perS_07	0.932680119222995	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_75perS_08	0.93416770123813	NA	NA	NA	NA
d4	CBMS1_Day4Diff_ESC_single_65perS_07	0.995308966960278	NA	NA	1	NA
d4	CBMS1_Day4Diff_ESC_single_65perS_10	0.997107277666067	NA	NA	1	NA
d4	CBMS1_Day4Diff_ESC_single_55perS_02	0.999381020542381	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_45perS_03	0.00035982548463995	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_06	0.00195404622330032	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_25perS_03	0.00255582458972289	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_25perS_04	0.00262211315426766	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_25perS_06	0.00437415881561238	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_25perS_10	0.0107185122569738	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_25perS_07	0.0275335257171957	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_25perS_02	0.0799287131376307	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_25perS_11	0.125154852030282	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_25perS_08	0.152240134168464	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_25perS_09	0.201089346730268	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_25perS_01	0.256940139147207	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_01	0.271208321038654	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_04	0.284075618945102	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_12	0.296841749704442	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_02	0.321231864588931	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_05	0.333725147770016	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_65perS_05	0.335052155087581	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_45perS_01	0.340279182682581	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_45perS_05	0.341507659231389	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_03	0.377297624248127	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_45perS_04	0.392617224237539	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_08	0.421903897239315	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_11	0.430346410966304	NA	1	NA	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_10	0.434720860244142	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_55perS_06	0.462582292086524	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_09	0.474508485968745	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_25perS_05	0.487301049779885	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_65perS_02	0.508887470179093	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_45perS_06	0.52793924935318	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_55perS_07	0.544282870542191	NA	1	NA	NA
d5	CBMS1_Day5Diff_ESC_single_45perS_02	0.551573426573427	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_45perS_08	0.568223796890217	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_35perS_07	0.571879724508651	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_55perS_02	0.575489407347814	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_45perS_09	0.614124007433688	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_55perS_05	0.635194142146984	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_55perS_04	0.641554428509052	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_45perS_07	0.642475197578611	NA	1	NA	NA
d5	CBMS1_Day5Diff_ESC_single_55perS_01	0.656968149442279	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_05	0.680638655462185	NA	1	NA	NA
d5	CBMS1_Day5Diff_ESC_single_55perS_08	0.683620019600554	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_65perS_04	0.701389821404592	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_01	0.750384155711115	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_65perS_09	0.754746888806448	NA	1	NA	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_07	0.76452166885544	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_65perS_03	0.772095366017461	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_65perS_06	0.777304012086621	NA	1	NA	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_02	0.805692612358608	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_10	0.809063993001817	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_12	0.818083707126235	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_03	0.83436366079828	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_65perS_07	0.868014508328855	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_65perS_01	0.883027368704189	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_65perS_08	0.900107845780534	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_65perS_10	0.901454937356864	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_06	0.935983827493261	NA	NA	NA	NA
d5	CBMS1_Day5Diff_ESC_single_55perS_03	0.961884985095622	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_09	0.988605808012907	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_08	0.992114574557708	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_11	0.994021885976763	NA	NA	1	NA
d5	CBMS1_Day5Diff_ESC_single_75perS_04	1	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_35perS_09	0.00954269009777897	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_02	0.0130559267035694	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_03	0.0153277786511555	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_25perS_02	0.0174180327868852	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_35perS_01	0.0232760405881135	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_05	0.0245040448457588	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_04	0.0268333187658421	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_12	0.0481491693665127	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_35perS_04	0.0938681793625068	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_08	0.112741805480924	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_35perS_11	0.118355679575308	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_25perS_01	0.133694700693556	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_25perS_07	0.136759346740451	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_35perS_03	0.140554241297736	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_25perS_04	0.148944791490799	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_35perS_10	0.17511583076871	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_25perS_08	0.185127912058359	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_25perS_11	0.213701882313041	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_25perS_10	0.215541323158684	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_25perS_09	0.222166229926762	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_35perS_05	0.223442854263253	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_35perS_08	0.328802067599772	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_07	0.336594448205823	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_75perS_07	0.363886743022201	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_25perS_03	0.386252980087976	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_25perS_05	0.388289987872254	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_06	0.397694427639981	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_11	0.421150466405299	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_35perS_02	0.422493638676845	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_10	0.449641746654049	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_25perS_06	0.460832436793975	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_75perS_03	0.477886563133018	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_09	0.487957691919022	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_35perS_06	0.495937688847109	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_08	0.4960218461331	NA	1	NA	NA
d6	CBMS1_Day6Diff_ESC_single_45perS_01	0.505465307907039	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_12	0.520454391777673	NA	1	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_07	0.522418592172776	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_65perS_01	0.529587788312824	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_11	0.542816749697051	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_01	0.56672373854366	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_02	0.610826824670078	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_65perS_03	0.61569274269557	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_35perS_07	0.642034905310063	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_05	0.650932929904186	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_06	0.664490949465043	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_75perS_04	0.668196079754394	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_65perS_06	0.694830611418545	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_65perS_05	0.712476847954201	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_65perS_08	0.71880261297057	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_03	0.733441415881379	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_10	0.740610092051334	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_65perS_02	0.801055391234203	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_65perS_07	0.802462435980056	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_75perS_05	0.808982702228816	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_75perS_06	0.844333663400143	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_09	0.881477230530331	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_75perS_08	0.894712055974166	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_75perS_10	0.896634129922585	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_55perS_04	0.901132152449597	NA	NA	NA	NA
d6	CBMS1_Day6Diff_ESC_single_75perS_09	0.980784273713567	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_75perS_01	0.993318936428668	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_75perS_02	0.997597861758636	NA	NA	1	NA
d6	CBMS1_Day6Diff_ESC_single_65perS_04	1	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_13	0.195216439279097	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_11	0.26911294394883	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_37	0.356103476151981	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_27	0.38551354286878	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_17	0.431722512207442	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_09	0.441370001687194	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_61	0.441475684740078	NA	NA	NA	1
d7	CBMS1_Day7Diff_ESC_single_MidS_03	0.44618645493389	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_40	0.448376984528264	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_36	0.466913621821856	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_23	0.467943969290861	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_22	0.470102321786722	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_52	0.482545159326162	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_10	0.506098793719253	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_35	0.507810921823446	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_29	0.53374212459149	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_41	0.543094146209873	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_06	0.553303935099472	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_28	0.555525579199406	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_07	0.560228994780266	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_15	0.566044725852081	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_26	0.568325700431034	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_18	0.5696632996633	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_14	0.588986190636578	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_46	0.590116377129364	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_24	0.59215408486811	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_32	0.594243925454117	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_33	0.597341699558074	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_31	0.601914585229379	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_19	0.603275153312218	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_30	0.606563459138588	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_05	0.619695999460753	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_39	0.627186625771007	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_20	0.637003381956069	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_25	0.649850032015637	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_08	0.654048228479052	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_42	0.660007424155502	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_12	0.672805629440086	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_04	0.673490631505899	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_16	0.674567369200727	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_02	0.679896317242308	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_01	0.682520448348985	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_44	0.690408741400243	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_50	0.692868719611021	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_49	0.693803693431644	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_57	0.707350807947913	NA	NA	NA	1
d7	CBMS1_Day7Diff_ESC_single_MidS_34	0.710333659458183	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_21	0.723058783897591	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_38	0.73965592701074	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_51	0.740375856135497	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_43	0.785839632829374	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_48	0.788582796641602	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_56	0.816659929938022	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_45	0.853619810141549	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_47	0.874877612343428	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_60	0.936274345479535	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_58	0.994012381177903	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_59	0.995037054424734	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_53	0.99674769488684	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_55	0.997954393024816	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_62	0.998276502990774	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_MidS_54	0.999128014220076	NA	NA	1	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_28	0.00040101590696431	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_17	0.00168401199016537	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_14	0.00387453252922745	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_23	0.00411550398056942	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_31	0.0261982128350934	NA	1	1	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_27	0.154681597409606	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_20	0.161252354048964	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_34	0.215583978458431	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_32	0.259634820105107	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_13	0.312415972035493	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_10	0.327101229577228	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_19	0.364217252396166	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_24	0.371094408304965	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_23	0.37120651369356	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_33	0.373340074148972	NA	1	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_29	0.374174417037337	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_11	0.414077212806026	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_17	0.414938326442751	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_18	0.424971363115693	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_16	0.4346173254836	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_20	0.442696553353813	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_26	0.457069772138265	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_22	0.494574740531069	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_02	0.506663525610823	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_15	0.520250690747355	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_24	0.55327854760513	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_25perS_21	0.57488036665094	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_75perS_19	0.579974472658874	NA	NA	NA	NA
d7	CBMS1_Day7Diff_ESC_single_50perS_18	0.582876735352449	NA	NA	NA	NA
